dispatching_zone_id,zone_tier,date,month,day_of_week,is_weekend,active_vehicles,trips,trips_per_vehicle,event_label,daily_multiplier
Z07_Faridabad,low,2023-04-21,4,Friday,0,501,5082,10.14,normal,1.1391
Z08_Ghaziabad,low,2023-04-21,4,Friday,0,432,3257,7.54,normal,1.1391
Z01_CP_NewDelhi,mega,2023-04-22,4,Saturday,1,4783,40156,8.4,normal,1.2452
Z02_Gurugram_Cyber,mega,2023-04-22,4,Saturday,1,3844,25543,6.64,normal,1.2452
Z03_Noida_Sector18,high,2023-04-22,4,Saturday,1,2243,18749,8.36,normal,1.2452
Z04_Dwarka_Airport,high,2023-04-22,4,Saturday,1,2066,20617,9.98,normal,1.2452
Z05_Lajpat_SouthDelhi,medium,2023-04-22,4,Saturday,1,1159,11643,10.05,normal,1.2452
Z06_Rohini_NorthWest,medium,2023-04-22,4,Saturday,1,930,9387,10.09,normal,1.2452
Z07_Faridabad,low,2023-04-22,4,Saturday,1,525,3722,7.09,normal,1.2452
Z08_Ghaziabad,low,2023-04-22,4,Saturday,1,452,3094,6.85,normal,1.2452
Z01_CP_NewDelhi,mega,2023-04-23,4,Sunday,1,3884,33003,8.5,normal,1.0874
Z02_Gurugram_Cyber,mega,2023-04-23,4,Sunday,1,3677,18872,5.13,normal,1.0874
Z03_Noida_Sector18,high,2023-04-23,4,Sunday,1,2017,13190,6.54,normal,1.0874
Z04_Dwarka_Airport,high,2023-04-23,4,Sunday,1,1787,14851,8.31,normal,1.0874
Z05_Lajpat_SouthDelhi,medium,2023-04-23,4,Sunday,1,998,10633,10.65,normal,1.0874
Z06_Rohini_NorthWest,medium,2023-04-23,4,Sunday,1,840,7653,9.11,normal,1.0874
Z07_Faridabad,low,2023-04-23,4,Sunday,1,447,3991,8.93,normal,1.0874
Z08_Ghaziabad,low,2023-04-23,4,Sunday,1,406,4033,9.93,normal,1.0874
Z01_CP_NewDelhi,mega,2023-04-24,4,Monday,0,3828,40507,10.58,normal,0.9717
Z02_Gurugram_Cyber,mega,2023-04-24,4,Monday,0,2952,19167,6.49,normal,0.9717
Z03_Noida_Sector18,high,2023-04-24,4,Monday,0,1892,17460,9.23,normal,0.9717
Z04_Dwarka_Airport,high,2023-04-24,4,Monday,0,1639,11639,7.1,normal,0.9717
Z05_Lajpat_SouthDelhi,medium,2023-04-24,4,Monday,0,897,6168,6.88,normal,0.9717
Z06_Rohini_NorthWest,medium,2023-04-24,4,Monday,0,781,6794,8.7,normal,0.9717
Z07_Faridabad,low,2023-04-24,4,Monday,0,408,2539,6.22,normal,0.9717
Z08_Ghaziabad,low,2023-04-24,4,Monday,0,383,3458,9.03,normal,0.9717
Z01_CP_NewDelhi,mega,2023-04-25,4,Tuesday,0,3871,38122,9.85,normal,0.9933
Z02_Gurugram_Cyber,mega,2023-04-25,4,Tuesday,0,3265,29448,9.02,normal,0.9933
Z03_Noida_Sector18,high,2023-04-25,4,Tuesday,0,1836,13978,7.61,normal,0.9933
Z04_Dwarka_Airport,high,2023-04-25,4,Tuesday,0,1557,15606,10.02,normal,0.9933
Z05_Lajpat_SouthDelhi,medium,2023-04-25,4,Tuesday,0,984,9732,9.89,normal,0.9933
Z06_Rohini_NorthWest,medium,2023-04-25,4,Tuesday,0,816,7848,9.62,normal,0.9933
Z07_Faridabad,low,2023-04-25,4,Tuesday,0,411,3891,9.47,normal,0.9933
Z08_Ghaziabad,low,2023-04-25,4,Tuesday,0,372,2645,7.11,normal,0.9933
Z01_CP_NewDelhi,mega,2023-04-26,4,Wednesday,0,4013,32027,7.98,normal,1.0149
Z02_Gurugram_Cyber,mega,2023-04-26,4,Wednesday,0,3327,32004,9.62,normal,1.0149
Z03_Noida_Sector18,high,2023-04-26,4,Wednesday,0,1939,22216,11.46,normal,1.0149
Z04_Dwarka_Airport,high,2023-04-26,4,Wednesday,0,1561,14143,9.06,normal,1.0149
Z05_Lajpat_SouthDelhi,medium,2023-04-26,4,Wednesday,0,970,7602,7.84,normal,1.0149
Z06_Rohini_NorthWest,medium,2023-04-26,4,Wednesday,0,759,5960,7.85,normal,1.0149
Z07_Faridabad,low,2023-04-26,4,Wednesday,0,415,3935,9.48,normal,1.0149
Z08_Ghaziabad,low,2023-04-26,4,Wednesday,0,374,3630,9.71,normal,1.0149
Z01_CP_NewDelhi,mega,2023-04-27,4,Thursday,0,3932,32317,8.22,normal,1.026
Z02_Gurugram_Cyber,mega,2023-04-27,4,Thursday,0,3206,24060,7.5,normal,1.026
Z03_Noida_Sector18,high,2023-04-27,4,Thursday,0,1977,19317,9.77,normal,1.026
Z04_Dwarka_Airport,high,2023-04-27,4,Thursday,0,1556,12263,7.88,normal,1.026
Z05_Lajpat_SouthDelhi,medium,2023-04-27,4,Thursday,0,949,9792,10.32,normal,1.026
Z06_Rohini_NorthWest,medium,2023-04-27,4,Thursday,0,757,5690,7.52,normal,1.026
Z07_Faridabad,low,2023-04-27,4,Thursday,0,453,4726,10.43,normal,1.026
Z08_Ghaziabad,low,2023-04-27,4,Thursday,0,375,3642,9.71,normal,1.026
Z01_CP_NewDelhi,mega,2023-04-28,4,Friday,0,4473,34810,7.78,normal,1.1428
Z02_Gurugram_Cyber,mega,2023-04-28,4,Friday,0,3627,31272,8.62,normal,1.1428
Z03_Noida_Sector18,high,2023-04-28,4,Friday,0,2058,15550,7.56,normal,1.1428
Z04_Dwarka_Airport,high,2023-04-28,4,Friday,0,1743,14688,8.43,normal,1.1428
Z05_Lajpat_SouthDelhi,medium,2023-04-28,4,Friday,0,1116,8360,7.49,normal,1.1428
Z06_Rohini_NorthWest,medium,2023-04-28,4,Friday,0,880,8839,10.04,normal,1.1428
Z07_Faridabad,low,2023-04-28,4,Friday,0,463,2838,6.13,normal,1.1428
Z08_Ghaziabad,low,2023-04-28,4,Friday,0,442,4034,9.13,normal,1.1428
Z01_CP_NewDelhi,mega,2023-04-29,4,Saturday,1,4806,37076,7.71,normal,1.2492
Z02_Gurugram_Cyber,mega,2023-04-29,4,Saturday,1,4045,36156,8.94,normal,1.2492
Z03_Noida_Sector18,high,2023-04-29,4,Saturday,1,2415,24503,10.15,normal,1.2492
Z04_Dwarka_Airport,high,2023-04-29,4,Saturday,1,1953,18107,9.27,normal,1.2492
Z05_Lajpat_SouthDelhi,medium,2023-04-29,4,Saturday,1,1200,10063,8.39,normal,1.2492
Z06_Rohini_NorthWest,medium,2023-04-29,4,Saturday,1,997,9122,9.15,normal,1.2492
Z07_Faridabad,low,2023-04-29,4,Saturday,1,518,4211,8.13,normal,1.2492
Z08_Ghaziabad,low,2023-04-29,4,Saturday,1,471,4212,8.94,normal,1.2492
Z01_CP_NewDelhi,mega,2023-04-30,4,Sunday,1,4095,34048,8.31,normal,1.091
Z02_Gurugram_Cyber,mega,2023-04-30,4,Sunday,1,3690,30581,8.29,normal,1.091
Z03_Noida_Sector18,high,2023-04-30,4,Sunday,1,1950,15275,7.83,normal,1.091
Z04_Dwarka_Airport,high,2023-04-30,4,Sunday,1,1832,15060,8.22,normal,1.091
Z05_Lajpat_SouthDelhi,medium,2023-04-30,4,Sunday,1,1006,9537,9.48,normal,1.091
Z06_Rohini_NorthWest,medium,2023-04-30,4,Sunday,1,860,6955,8.09,normal,1.091
Z07_Faridabad,low,2023-04-30,4,Sunday,1,465,4043,8.69,normal,1.091
Z08_Ghaziabad,low,2023-04-30,4,Sunday,1,399,3146,7.88,normal,1.091
Z01_CP_NewDelhi,mega,2023-05-01,5,Monday,0,3810,27717,7.27,normal,0.9749
Z02_Gurugram_Cyber,mega,2023-05-01,5,Monday,0,2955,21849,7.39,normal,0.9749
Z03_Noida_Sector18,high,2023-05-01,5,Monday,0,1904,18209,9.56,normal,0.9749
Z04_Dwarka_Airport,high,2023-05-01,5,Monday,0,1644,17020,10.35,normal,0.9749
Z05_Lajpat_SouthDelhi,medium,2023-05-01,5,Monday,0,960,6699,6.98,normal,0.9749
Z06_Rohini_NorthWest,medium,2023-05-01,5,Monday,0,782,7166,9.16,normal,0.9749
Z07_Faridabad,low,2023-05-01,5,Monday,0,410,3679,8.97,normal,0.9749
Z08_Ghaziabad,low,2023-05-01,5,Monday,0,374,2923,7.82,normal,0.9749
Z01_CP_NewDelhi,mega,2023-05-02,5,Tuesday,0,3681,36028,9.79,normal,0.9966
Z02_Gurugram_Cyber,mega,2023-05-02,5,Tuesday,0,3298,26719,8.1,normal,0.9966
Z03_Noida_Sector18,high,2023-05-02,5,Tuesday,0,1923,17998,9.36,normal,0.9966
Z04_Dwarka_Airport,high,2023-05-02,5,Tuesday,0,1583,11867,7.5,normal,0.9966
Z05_Lajpat_SouthDelhi,medium,2023-05-02,5,Tuesday,0,996,7138,7.17,normal,0.9966
Z06_Rohini_NorthWest,medium,2023-05-02,5,Tuesday,0,758,4832,6.37,normal,0.9966
Z07_Faridabad,low,2023-05-02,5,Tuesday,0,396,3447,8.7,normal,0.9966
Z08_Ghaziabad,low,2023-05-02,5,Tuesday,0,390,3247,8.33,normal,0.9966
Z01_CP_NewDelhi,mega,2023-05-03,5,Wednesday,0,3941,28141,7.14,normal,1.0182
Z02_Gurugram_Cyber,mega,2023-05-03,5,Wednesday,0,3090,22902,7.41,normal,1.0182
Z03_Noida_Sector18,high,2023-05-03,5,Wednesday,0,1972,17715,8.98,normal,1.0182
Z04_Dwarka_Airport,high,2023-05-03,5,Wednesday,0,1553,12938,8.33,normal,1.0182
Z05_Lajpat_SouthDelhi,medium,2023-05-03,5,Wednesday,0,945,8203,8.68,normal,1.0182
Z06_Rohini_NorthWest,medium,2023-05-03,5,Wednesday,0,780,4928,6.32,normal,1.0182
Z07_Faridabad,low,2023-05-03,5,Wednesday,0,444,3700,8.33,normal,1.0182
Z08_Ghaziabad,low,2023-05-03,5,Wednesday,0,407,3813,9.37,normal,1.0182
Z01_CP_NewDelhi,mega,2023-05-04,5,Thursday,0,3843,38632,10.05,normal,1.0293
Z02_Gurugram_Cyber,mega,2023-05-04,5,Thursday,0,3136,26117,8.33,normal,1.0293
Z03_Noida_Sector18,high,2023-05-04,5,Thursday,0,1968,14383,7.31,normal,1.0293
Z04_Dwarka_Airport,high,2023-05-04,5,Thursday,0,1681,15285,9.09,normal,1.0293
Z05_Lajpat_SouthDelhi,medium,2023-05-04,5,Thursday,0,1019,8366,8.21,normal,1.0293
Z06_Rohini_NorthWest,medium,2023-05-04,5,Thursday,0,770,8293,10.77,normal,1.0293
Z07_Faridabad,low,2023-05-04,5,Thursday,0,415,2780,6.7,normal,1.0293
Z08_Ghaziabad,low,2023-05-04,5,Thursday,0,375,3171,8.46,normal,1.0293
Z01_CP_NewDelhi,mega,2023-05-05,5,Friday,0,4471,35990,8.05,normal,1.1466
Z02_Gurugram_Cyber,mega,2023-05-05,5,Friday,0,3485,33367,9.57,normal,1.1466
Z03_Noida_Sector18,high,2023-05-05,5,Friday,0,2091,16570,7.92,normal,1.1466
Z04_Dwarka_Airport,high,2023-05-05,5,Friday,0,1747,14866,8.51,normal,1.1466
Z05_Lajpat_SouthDelhi,medium,2023-05-05,5,Friday,0,1091,6761,6.2,normal,1.1466
Z06_Rohini_NorthWest,medium,2023-05-05,5,Friday,0,882,7699,8.73,normal,1.1466
Z07_Faridabad,low,2023-05-05,5,Friday,0,465,4060,8.73,normal,1.1466
Z08_Ghaziabad,low,2023-05-05,5,Friday,0,431,3838,8.9,normal,1.1466
Z01_CP_NewDelhi,mega,2023-05-06,5,Saturday,1,4786,43837,9.16,normal,1.2533
Z02_Gurugram_Cyber,mega,2023-05-06,5,Saturday,1,4010,38473,9.59,normal,1.2533
Z03_Noida_Sector18,high,2023-05-06,5,Saturday,1,2487,21025,8.45,normal,1.2533
Z04_Dwarka_Airport,high,2023-05-06,5,Saturday,1,2030,20926,10.31,normal,1.2533
Z05_Lajpat_SouthDelhi,medium,2023-05-06,5,Saturday,1,1167,9908,8.49,normal,1.2533
Z06_Rohini_NorthWest,medium,2023-05-06,5,Saturday,1,964,7836,8.13,normal,1.2533
Z07_Faridabad,low,2023-05-06,5,Saturday,1,507,2418,4.77,normal,1.2533
Z08_Ghaziabad,low,2023-05-06,5,Saturday,1,492,3961,8.05,normal,1.2533
Z01_CP_NewDelhi,mega,2023-05-07,5,Sunday,1,4146,47044,11.35,normal,1.0945
Z02_Gurugram_Cyber,mega,2023-05-07,5,Sunday,1,3398,29577,8.7,normal,1.0945
Z03_Noida_Sector18,high,2023-05-07,5,Sunday,1,2135,22707,10.64,normal,1.0945
Z04_Dwarka_Airport,high,2023-05-07,5,Sunday,1,1823,15737,8.63,normal,1.0945
Z05_Lajpat_SouthDelhi,medium,2023-05-07,5,Sunday,1,1019,7839,7.69,normal,1.0945
Z06_Rohini_NorthWest,medium,2023-05-07,5,Sunday,1,890,9788,11.0,normal,1.0945
Z07_Faridabad,low,2023-05-07,5,Sunday,1,457,4012,8.78,normal,1.0945
Z08_Ghaziabad,low,2023-05-07,5,Sunday,1,435,3135,7.21,normal,1.0945
Z01_CP_NewDelhi,mega,2023-05-08,5,Monday,0,3523,29020,8.24,normal,0.9781
Z02_Gurugram_Cyber,mega,2023-05-08,5,Monday,0,3305,29064,8.79,normal,0.9781
Z03_Noida_Sector18,high,2023-05-08,5,Monday,0,1891,16583,8.77,normal,0.9781
Z04_Dwarka_Airport,high,2023-05-08,5,Monday,0,1552,13145,8.47,normal,0.9781
Z05_Lajpat_SouthDelhi,medium,2023-05-08,5,Monday,0,935,6536,6.99,normal,0.9781
Z06_Rohini_NorthWest,medium,2023-05-08,5,Monday,0,751,5265,7.01,normal,0.9781
Z07_Faridabad,low,2023-05-08,5,Monday,0,404,4422,10.95,normal,0.9781
Z08_Ghaziabad,low,2023-05-08,5,Monday,0,380,2796,7.36,normal,0.9781
Z01_CP_NewDelhi,mega,2023-05-09,5,Tuesday,0,3670,27279,7.43,normal,0.9998
Z02_Gurugram_Cyber,mega,2023-05-09,5,Tuesday,0,3316,38578,11.63,normal,0.9998
Z03_Noida_Sector18,high,2023-05-09,5,Tuesday,0,1910,20414,10.69,normal,0.9998
Z04_Dwarka_Airport,high,2023-05-09,5,Tuesday,0,1657,14962,9.03,normal,0.9998
Z05_Lajpat_SouthDelhi,medium,2023-05-09,5,Tuesday,0,908,9319,10.26,normal,0.9998
Z06_Rohini_NorthWest,medium,2023-05-09,5,Tuesday,0,748,7256,9.7,normal,0.9998
Z07_Faridabad,low,2023-05-09,5,Tuesday,0,439,4121,9.39,normal,0.9998
Z08_Ghaziabad,low,2023-05-09,5,Tuesday,0,384,3468,9.03,normal,0.9998
Z01_CP_NewDelhi,mega,2023-05-10,5,Wednesday,0,4063,40629,10.0,normal,1.0215
Z02_Gurugram_Cyber,mega,2023-05-10,5,Wednesday,0,3258,33418,10.26,normal,1.0215
Z03_Noida_Sector18,high,2023-05-10,5,Wednesday,0,1887,13856,7.34,normal,1.0215
Z04_Dwarka_Airport,high,2023-05-10,5,Wednesday,0,1578,11331,7.18,normal,1.0215
Z05_Lajpat_SouthDelhi,medium,2023-05-10,5,Wednesday,0,1017,6379,6.27,normal,1.0215
Z06_Rohini_NorthWest,medium,2023-05-10,5,Wednesday,0,815,6794,8.34,normal,1.0215
Z07_Faridabad,low,2023-05-10,5,Wednesday,0,445,4174,9.38,normal,1.0215
Z08_Ghaziabad,low,2023-05-10,5,Wednesday,0,397,3486,8.78,normal,1.0215
Z01_CP_NewDelhi,mega,2023-05-11,5,Thursday,0,4130,26764,6.48,normal,1.0327
Z02_Gurugram_Cyber,mega,2023-05-11,5,Thursday,0,3181,32473,10.21,normal,1.0327
Z03_Noida_Sector18,high,2023-05-11,5,Thursday,0,1895,13046,6.88,normal,1.0327
Z04_Dwarka_Airport,high,2023-05-11,5,Thursday,0,1714,16720,9.75,normal,1.0327
Z05_Lajpat_SouthDelhi,medium,2023-05-11,5,Thursday,0,1011,7340,7.26,normal,1.0327
Z06_Rohini_NorthWest,medium,2023-05-11,5,Thursday,0,760,7394,9.73,normal,1.0327
Z07_Faridabad,low,2023-05-11,5,Thursday,0,409,3351,8.19,normal,1.0327
Z08_Ghaziabad,low,2023-05-11,5,Thursday,0,370,3475,9.39,normal,1.0327
Z01_CP_NewDelhi,mega,2023-05-12,5,Friday,0,4278,43756,10.23,normal,1.1503
Z02_Gurugram_Cyber,mega,2023-05-12,5,Friday,0,3824,33312,8.71,normal,1.1503
Z03_Noida_Sector18,high,2023-05-12,5,Friday,0,2119,14899,7.03,normal,1.1503
Z04_Dwarka_Airport,high,2023-05-12,5,Friday,0,1950,16283,8.35,normal,1.1503
Z05_Lajpat_SouthDelhi,medium,2023-05-12,5,Friday,0,1125,11061,9.83,normal,1.1503
Z06_Rohini_NorthWest,medium,2023-05-12,5,Friday,0,869,7006,8.06,normal,1.1503
Z07_Faridabad,low,2023-05-12,5,Friday,0,477,4812,10.09,normal,1.1503
Z08_Ghaziabad,low,2023-05-12,5,Friday,0,427,3425,8.02,normal,1.1503
Z01_CP_NewDelhi,mega,2023-05-13,5,Saturday,1,4624,42403,9.17,normal,1.2574
Z02_Gurugram_Cyber,mega,2023-05-13,5,Saturday,1,4186,39670,9.48,normal,1.2574
Z03_Noida_Sector18,high,2023-05-13,5,Saturday,1,2407,23656,9.83,normal,1.2574
Z04_Dwarka_Airport,high,2023-05-13,5,Saturday,1,2031,19842,9.77,normal,1.2574
Z05_Lajpat_SouthDelhi,medium,2023-05-13,5,Saturday,1,1231,12786,10.39,normal,1.2574
Z06_Rohini_NorthWest,medium,2023-05-13,5,Saturday,1,948,7643,8.06,normal,1.2574
Z07_Faridabad,low,2023-05-13,5,Saturday,1,555,4605,8.3,normal,1.2574
Z08_Ghaziabad,low,2023-05-13,5,Saturday,1,461,4647,10.08,normal,1.2574
Z01_CP_NewDelhi,mega,2023-05-14,5,Sunday,1,4413,45301,10.27,normal,1.0981
Z02_Gurugram_Cyber,mega,2023-05-14,5,Sunday,1,3553,29635,8.34,normal,1.0981
Z03_Noida_Sector18,high,2023-05-14,5,Sunday,1,2074,20066,9.68,normal,1.0981
Z04_Dwarka_Airport,high,2023-05-14,5,Sunday,1,1850,17105,9.25,normal,1.0981
Z05_Lajpat_SouthDelhi,medium,2023-05-14,5,Sunday,1,1043,10563,10.13,normal,1.0981
Z06_Rohini_NorthWest,medium,2023-05-14,5,Sunday,1,833,7596,9.12,normal,1.0981
Z07_Faridabad,low,2023-05-14,5,Sunday,1,468,3436,7.34,normal,1.0981
Z08_Ghaziabad,low,2023-05-14,5,Sunday,1,415,3838,9.25,normal,1.0981
Z01_CP_NewDelhi,mega,2023-05-15,5,Monday,0,3879,36820,9.49,normal,0.9812
Z02_Gurugram_Cyber,mega,2023-05-15,5,Monday,0,3267,34984,10.71,normal,0.9812
Z03_Noida_Sector18,high,2023-05-15,5,Monday,0,1967,14123,7.18,normal,0.9812
Z04_Dwarka_Airport,high,2023-05-15,5,Monday,0,1504,18576,12.35,normal,0.9812
Z05_Lajpat_SouthDelhi,medium,2023-05-15,5,Monday,0,907,8020,8.84,normal,0.9812
Z06_Rohini_NorthWest,medium,2023-05-15,5,Monday,0,752,6447,8.57,normal,0.9812
Z07_Faridabad,low,2023-05-15,5,Monday,0,388,2984,7.69,normal,0.9812
Z08_Ghaziabad,low,2023-05-15,5,Monday,0,389,3484,8.96,normal,0.9812
Z01_CP_NewDelhi,mega,2023-05-16,5,Tuesday,0,3884,37716,9.71,normal,1.003
Z02_Gurugram_Cyber,mega,2023-05-16,5,Tuesday,0,3092,26204,8.47,normal,1.003
Z03_Noida_Sector18,high,2023-05-16,5,Tuesday,0,1856,16303,8.78,normal,1.003
Z04_Dwarka_Airport,high,2023-05-16,5,Tuesday,0,1671,13097,7.84,normal,1.003
Z05_Lajpat_SouthDelhi,medium,2023-05-16,5,Tuesday,0,934,9052,9.69,normal,1.003
Z06_Rohini_NorthWest,medium,2023-05-16,5,Tuesday,0,743,6439,8.67,normal,1.003
Z07_Faridabad,low,2023-05-16,5,Tuesday,0,399,3056,7.66,normal,1.003
Z08_Ghaziabad,low,2023-05-16,5,Tuesday,0,370,2606,7.04,normal,1.003
Z01_CP_NewDelhi,mega,2023-05-17,5,Wednesday,0,3739,25584,6.84,normal,1.0249
Z02_Gurugram_Cyber,mega,2023-05-17,5,Wednesday,0,3211,24486,7.63,normal,1.0249
Z03_Noida_Sector18,high,2023-05-17,5,Wednesday,0,1884,14713,7.81,normal,1.0249
Z04_Dwarka_Airport,high,2023-05-17,5,Wednesday,0,1674,11920,7.12,normal,1.0249
Z05_Lajpat_SouthDelhi,medium,2023-05-17,5,Wednesday,0,939,7316,7.79,normal,1.0249
Z06_Rohini_NorthWest,medium,2023-05-17,5,Wednesday,0,834,6909,8.28,normal,1.0249
Z07_Faridabad,low,2023-05-17,5,Wednesday,0,408,2560,6.27,normal,1.0249
Z08_Ghaziabad,low,2023-05-17,5,Wednesday,0,403,3109,7.71,normal,1.0249
Z01_CP_NewDelhi,mega,2023-05-18,5,Thursday,0,3974,28919,7.28,normal,1.036
Z02_Gurugram_Cyber,mega,2023-05-18,5,Thursday,0,3225,27415,8.5,normal,1.036
Z03_Noida_Sector18,high,2023-05-18,5,Thursday,0,1869,12408,6.64,normal,1.036
Z04_Dwarka_Airport,high,2023-05-18,5,Thursday,0,1569,12390,7.9,normal,1.036
Z05_Lajpat_SouthDelhi,medium,2023-05-18,5,Thursday,0,979,9257,9.46,normal,1.036
Z06_Rohini_NorthWest,medium,2023-05-18,5,Thursday,0,834,9363,11.23,normal,1.036
Z07_Faridabad,low,2023-05-18,5,Thursday,0,425,4651,10.94,normal,1.036
Z08_Ghaziabad,low,2023-05-18,5,Thursday,0,412,3477,8.44,normal,1.036
Z01_CP_NewDelhi,mega,2023-05-19,5,Friday,0,4224,44468,10.53,normal,1.154
Z02_Gurugram_Cyber,mega,2023-05-19,5,Friday,0,3685,33088,8.98,normal,1.154
Z03_Noida_Sector18,high,2023-05-19,5,Friday,0,2156,17014,7.89,normal,1.154
Z04_Dwarka_Airport,high,2023-05-19,5,Friday,0,1836,18870,10.28,normal,1.154
Z05_Lajpat_SouthDelhi,medium,2023-05-19,5,Friday,0,1047,9375,8.95,normal,1.154
Z06_Rohini_NorthWest,medium,2023-05-19,5,Friday,0,899,6469,7.2,normal,1.154
Z07_Faridabad,low,2023-05-19,5,Friday,0,468,2891,6.18,normal,1.154
Z08_Ghaziabad,low,2023-05-19,5,Friday,0,419,4052,9.67,normal,1.154
Z01_CP_NewDelhi,mega,2023-05-20,5,Saturday,1,4612,32005,6.94,normal,1.2615
Z02_Gurugram_Cyber,mega,2023-05-20,5,Saturday,1,4194,30676,7.31,normal,1.2615
Z03_Noida_Sector18,high,2023-05-20,5,Saturday,1,2519,20072,7.97,normal,1.2615
Z04_Dwarka_Airport,high,2023-05-20,5,Saturday,1,1987,19019,9.57,normal,1.2615
Z05_Lajpat_SouthDelhi,medium,2023-05-20,5,Saturday,1,1179,10888,9.23,normal,1.2615
Z06_Rohini_NorthWest,medium,2023-05-20,5,Saturday,1,1018,7125,7.0,normal,1.2615
Z07_Faridabad,low,2023-05-20,5,Saturday,1,540,4458,8.26,normal,1.2615
Z08_Ghaziabad,low,2023-05-20,5,Saturday,1,464,3398,7.32,normal,1.2615
Z01_CP_NewDelhi,mega,2023-05-21,5,Sunday,1,3935,35733,9.08,normal,1.1016
Z02_Gurugram_Cyber,mega,2023-05-21,5,Sunday,1,3631,30236,8.33,normal,1.1016
Z03_Noida_Sector18,high,2023-05-21,5,Sunday,1,2082,15867,7.62,normal,1.1016
Z04_Dwarka_Airport,high,2023-05-21,5,Sunday,1,1851,13758,7.43,normal,1.1016
Z05_Lajpat_SouthDelhi,medium,2023-05-21,5,Sunday,1,1020,8509,8.34,normal,1.1016
Z06_Rohini_NorthWest,medium,2023-05-21,5,Sunday,1,855,6471,7.57,normal,1.1016
Z07_Faridabad,low,2023-05-21,5,Sunday,1,477,3972,8.33,normal,1.1016
Z08_Ghaziabad,low,2023-05-21,5,Sunday,1,423,3276,7.74,normal,1.1016
Z01_CP_NewDelhi,mega,2023-05-22,5,Monday,0,3861,35728,9.25,normal,0.9844
Z02_Gurugram_Cyber,mega,2023-05-22,5,Monday,0,2972,22542,7.58,normal,0.9844
Z03_Noida_Sector18,high,2023-05-22,5,Monday,0,1834,22608,12.33,normal,0.9844
Z04_Dwarka_Airport,high,2023-05-22,5,Monday,0,1576,13818,8.77,normal,0.9844
Z05_Lajpat_SouthDelhi,medium,2023-05-22,5,Monday,0,884,7480,8.46,normal,0.9844
Z06_Rohini_NorthWest,medium,2023-05-22,5,Monday,0,799,5872,7.35,normal,0.9844
Z07_Faridabad,low,2023-05-22,5,Monday,0,389,2348,6.04,normal,0.9844
Z08_Ghaziabad,low,2023-05-22,5,Monday,0,384,2882,7.51,normal,0.9844
Z01_CP_NewDelhi,mega,2023-05-23,5,Tuesday,0,3873,28433,7.34,normal,1.0063
Z02_Gurugram_Cyber,mega,2023-05-23,5,Tuesday,0,3336,25604,7.68,normal,1.0063
Z03_Noida_Sector18,high,2023-05-23,5,Tuesday,0,1969,16583,8.42,normal,1.0063
Z04_Dwarka_Airport,high,2023-05-23,5,Tuesday,0,1644,13265,8.07,normal,1.0063
Z05_Lajpat_SouthDelhi,medium,2023-05-23,5,Tuesday,0,1005,7023,6.99,normal,1.0063
Z06_Rohini_NorthWest,medium,2023-05-23,5,Tuesday,0,815,6798,8.34,normal,1.0063
Z07_Faridabad,low,2023-05-23,5,Tuesday,0,436,3024,6.94,normal,1.0063
Z08_Ghaziabad,low,2023-05-23,5,Tuesday,0,403,2938,7.29,normal,1.0063
Z01_CP_NewDelhi,mega,2023-05-24,5,Wednesday,0,4110,39732,9.67,normal,1.0282
Z02_Gurugram_Cyber,mega,2023-05-24,5,Wednesday,0,3218,23217,7.21,normal,1.0282
Z03_Noida_Sector18,high,2023-05-24,5,Wednesday,0,2058,17496,8.5,normal,1.0282
Z04_Dwarka_Airport,high,2023-05-24,5,Wednesday,0,1601,15989,9.99,normal,1.0282
Z05_Lajpat_SouthDelhi,medium,2023-05-24,5,Wednesday,0,919,9123,9.93,normal,1.0282
Z06_Rohini_NorthWest,medium,2023-05-24,5,Wednesday,0,849,7963,9.38,normal,1.0282
Z07_Faridabad,low,2023-05-24,5,Wednesday,0,423,3371,7.97,normal,1.0282
Z08_Ghaziabad,low,2023-05-24,5,Wednesday,0,383,3081,8.04,normal,1.0282
Z01_CP_NewDelhi,mega,2023-05-25,5,Thursday,0,4155,35809,8.62,normal,1.0394
Z02_Gurugram_Cyber,mega,2023-05-25,5,Thursday,0,3151,20589,6.53,normal,1.0394
Z03_Noida_Sector18,high,2023-05-25,5,Thursday,0,1894,14883,7.86,normal,1.0394
Z04_Dwarka_Airport,high,2023-05-25,5,Thursday,0,1652,14637,8.86,normal,1.0394
Z05_Lajpat_SouthDelhi,medium,2023-05-25,5,Thursday,0,957,11046,11.54,normal,1.0394
Z06_Rohini_NorthWest,medium,2023-05-25,5,Thursday,0,835,6829,8.18,normal,1.0394
Z07_Faridabad,low,2023-05-25,5,Thursday,0,457,3822,8.36,normal,1.0394
Z08_Ghaziabad,low,2023-05-25,5,Thursday,0,371,3265,8.8,normal,1.0394
Z01_CP_NewDelhi,mega,2023-05-26,5,Friday,0,4485,31158,6.95,normal,1.1578
Z02_Gurugram_Cyber,mega,2023-05-26,5,Friday,0,3880,27853,7.18,normal,1.1578
Z03_Noida_Sector18,high,2023-05-26,5,Friday,0,2150,14471,6.73,normal,1.1578
Z04_Dwarka_Airport,high,2023-05-26,5,Friday,0,1782,16582,9.31,normal,1.1578
Z05_Lajpat_SouthDelhi,medium,2023-05-26,5,Friday,0,1090,9159,8.4,normal,1.1578
